"","t2_Ec_C.mzML","t0_Ec_C.mzML","t1_Ec_C.mzML","t0_Ec_3.mzML","t0_Ec_1.mzML","t1_Ec_2.mzML","t0_Ec_2.mzML","t3_Ec_1.mzML","t1_Ec_1.mzML","t3_Ec_3.mzML","t1_Ec_3.mzML","t2_Ec_1.mzML","t3_Ec_2.mzML","t4_Ec_3.mzML","t3_Ec_C.mzML","t4_Ec_2.mzML","t2_Ec_3.mzML","t2_Ec_2.mzML","t4_Ec_C.mzML","t5_Ec_1.mzML","t6_Ec_1.mzML","t4_Ec_1.mzML","t5_Ec_2.mzML","t5_Ec_C.mzML","t5_Ec_3.mzML","t6_Ec_2.mzML","t6_Ec_C.mzML","t6_Ec_3.mzML","t7_Ec_C.mzML","t8_Ec_2.mzML","t7_Ec_3.mzML","t7_Ec_1.mzML","t7_Ec_2.mzML","t8_Ec_3.mzML","t8_Ec_C.mzML","t9_Ec_C.mzML","t9_Ec_1.mzML","t8_Ec_1.mzML","t9_Ec_3.mzML","t9_Ec_2.mzML"
"8523_443.334_6.189",0.000589739153506115,0.000579364482360646,0.000556601165748536,8.00720508677024e-05,0.000129545253180884,0.000122965572222892,0.000128052712909188,0.000176544470837357,0.000117004608641267,0.000135919197531481,7.76399217997447e-05,0.000128151096615894,0.000209051802049859,0.000129209638736096,0.00014706776794691,0.000136657131285768,5.86257476782962e-05,0.000122860788502016,9.17575134491183e-05,7.86639313177489e-05,0.000141335837946328,0.000133953464523373,4.89715358908623e-05,0.000120689665373566,0.000128216659426764,9.1503821683959e-05,7.74771687921396e-05,0.000146341573945687,0.000163995998007328,0.000143651248866065,0.000146896266171025,0.000151075660311083,0.00014083999180462,0.000139929375240288,0.000165322335486032,0.000168843075635106,0.000131619234903668,0.000152780415778375,0.000128600948747437,9.86660669220435e-05
"8526_354.337_6.25",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,2.44831617698063e-05,2.81193122580494e-05,5.46303499420923e-06,2.06664940418628e-05,8.0647383370181e-06,5.26804396786334e-06,5.81608829460612e-06,1.38245802511543e-05,3.64155443354892e-06,8.51659296367706e-06,4.69808566477867e-06,6.99196705233542e-06,1.01544063784497e-05,1.40228506370008e-05,2.17743881052731e-05,4.25561512972754e-06,1.41385744790184e-05,3.53097883144433e-06,9.10617247563798e-06,5.58782987909576e-06,5.84427791965974e-06,6.35530486554788e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,9.32396622231008e-06,3.65891083511998e-06,4.11471625328757e-06,5.69986160771263e-06,3.87465406031185e-06,3.78642495550139e-06,2.24981888587694e-05,4.65054673132766e-06,3.71325841548546e-06,9.73468985712107e-06,1.08941395481432e-05,9.53987192506589e-06
"8528_560.386_6.21",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,2.63498236613607e-05,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"8532_298.347_6.26",9.85022202275111e-05,0.00240740200131006,0.000212142074997619,0.000149502529217174,0.000272017123086373,0.000110356309950923,0.000612562173345344,0.000163941077379991,0.00076813795075813,6.31246651805924e-05,2.79833144385603e-05,0.000185054861644086,0.00149624343018371,2.62579021549141e-05,2.02507867397953e-05,0.000444165289253952,0.000573468938982704,0.000535159351356356,1.9719801304685e-05,8.10142497353291e-05,4.68262295386074e-05,6.26962064519569e-06,0.00100376078572845,6.80243061697103e-06,9.6053328345175e-06,0.00092198919204086,2.30538565198987e-05,0.000105227968715447,0.000103765384513063,0.00417202547309901,0.00102824912682543,4.46744084503485e-05,0.00201291694219573,0.000882666330472504,0.00193578497890055,6.21759327848312e-05,0.000808868112362426,0.000254759616939244,0.000238472887915686,0.00194348403100379
"8533_376.318_6.25",3.03995635193302e-05,3.77724040579452e-05,2.63588007941171e-05,5.97852847430591e-05,5.53889204464091e-05,1.30428120638575e-05,4.47704236624564e-05,1.93699753356039e-05,1.5216251883228e-05,2.02661362103415e-05,3.14296594269652e-05,1.23490080992942e-05,2.56601604139155e-05,1.6381156094302e-05,2.61678318913883e-05,3.09472385236958e-05,4.76469516100492e-05,6.66455941202038e-05,1.43582187489412e-05,4.18894824058889e-05,1.55655175979975e-05,2.7672065001507e-05,1.85802409582925e-05,2.06863081919775e-05,2.24991403857648e-05,8.8683653758012e-06,1.18220767954851e-05,1.01210362023115e-05,3.56155080876494e-05,8.9307455426825e-06,1.05427377842094e-05,2.43634783531992e-05,1.11296762869033e-05,1.33012584280949e-05,7.9777655202895e-05,1.29943314472118e-05,1.23669341891198e-05,4.02106373809354e-05,4.32786008354515e-05,3.39725905673707e-05
"8548_385.293_6.231",8.24293756416143e-05,5.75593586986801e-05,5.50288856649735e-05,8.71622080770865e-06,8.89339667874243e-06,1.30176560199065e-05,1.44084697175566e-05,2.24048615398121e-05,1.04293058905211e-05,1.28517695514914e-05,1.3733594395109e-05,1.29684248082793e-05,6.63101608868614e-05,1.08779087845123e-05,1.75591046501705e-05,1.20764778271613e-05,3.89896717117206e-05,1.3580475935926e-05,1.01602107610437e-05,1.02048081754367e-05,2.74283313438728e-05,9.31454223124549e-06,1.06221649578972e-05,1.65830156040887e-05,9.12167168945068e-06,1.75555182152302e-05,1.38813405234263e-05,1.27562529219257e-05,4.45230688358516e-05,1.25259149643241e-05,1.63243762881547e-05,1.52052058852949e-05,1.1907446728601e-05,1.37582384967751e-05,1.39873813165492e-05,1.47197596120305e-05,9.22034503811419e-06,1.57680440807077e-05,1.31117716052916e-05,9.82898365390321e-06
"8551_507.272_6.218",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,1.88207024145442e-05,6.66996858621939e-06,1.03580362641693e-05,5.47890908413191e-06,3.87976920818756e-06,1.4539363295923e-05,8.42587399292954e-06,1.84871933001564e-05,0.000430468522154451,4.82095145921295e-06,9.68359083612917e-06,1.4238851293735e-05,1.6533593616393e-05,1.69899596953084e-05,1.12482123690016e-05,2.49688518969223e-05,1.02423222975732e-05,7.17378930622478e-05,4.91044811507457e-05,9.5215661111101e-06,5.3543651335079e-06,4.58236435194573e-06,1.14195501553584e-05,6.25723026063771e-06,7.47757233417164e-06,2.40296588764177e-05,4.11471625328757e-06,8.28571586735396e-06,4.1991564407481e-06,1.11002586661294e-05,4.5090053920905e-06,4.65054673132766e-06,6.6673438101123e-06,3.9652444466132e-06,3.90590843989002e-05,1.52090545723958e-05
"8555_512.337_6.26",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.02724604143915e-05,5.01922824471582e-05,1.72222148685949e-05,4.39372483606405e-05,2.13735499871688e-05,1.55354551043572e-05,2.27719578069679e-05,1.50502607552872e-05,2.28674775659864e-05,2.10984194825842e-05,1.46717747012025e-05,1.21289340899104e-05,1.61932310863254e-05,1.76672122479251e-05,1.42087189036008e-05,1.39664720979582e-05,2.10347118862845e-05,2.5196323304369e-05,1.96140859825528e-05,2.15256347992471e-05,1.97318818452045e-05,1.89738399409024e-05,1.47234425556584e-05,2.60608911716751e-05,2.33752308966234e-05,1.16108811363348e-05,9.06025991041369e-06,1.11228515905511e-05,1.56507525811555e-05,1.50283807756044e-05,8.93108960720864e-06,6.63680096582185e-06,5.35255503409738e-06,6.23072496336545e-06,8.78250263106184e-06,7.97887902960245e-06,8.39563588837176e-06
"8556_319.19_6.261",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.000217217612767755,0.000230748912550391,0.000160946890682935,0.000226544399215868,0.000162300259178889,0.000145394608629219,0.000128175487738901,0.000173124657667784,0.000154484041183108,0.000224322895688512,0.000107588697686385,0.000124891112104882,0.000108259096722422,0.000132864858021971,0.000137961402151418,0.000106937734035288,9.53585362304014e-05,9.10707697469356e-05,0.000114099968271476,0.000105240688541262,9.90647952802062e-05,8.36023355765119e-05,8.34276647934309e-05,0.000112871668613941,8.7352504235936e-05,5.88916057233257e-05,4.01387473590161e-05,5.01566702889937e-05,5.46704051525062e-05,4.40891391456852e-05,1.9514180536811e-05,4.24666113771312e-05,1.73761454836046e-05,1.24784877288467e-05,3.95455092148078e-05,1.7685986431448e-05,3.45099521543674e-05
"8558_489.261_6.261",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.00079024152163697,0.000774675971975665,0.000692181579399415,0.000817026150007523,0.0011767919702139,0.000699113085977478,0.00101962350862579,0.000738886275956598,0.00100926696429089,0.00140040269340879,0.000854769807658094,0.000966247642452001,0.000857032662428749,0.000940241059915779,0.000983662361863174,0.000932908182006815,0.000703851932261485,0.00083929478509208,0.000937828962244183,0.000896510499391613,0.000852171830227232,0.00066901731887063,0.000783429455747323,0.000913188842799707,0.000814251005679938,0.000548262063272657,0.000368703664759101,0.000481991076889412,0.00051570834356581,0.000478152764606667,0.000338346005862796,0.000399448908456017,0.000276806876367563,0.000306138485749928,0.000348610056455495,0.000299218798668235,0.00035429556271761
"8559_540.368_6.26",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.00189046893802332,0.00196525280235622,0.00141352353438025,0.00193671275623581,0.00145466782864206,0.00123642722741689,0.00113185555589849,0.00143060201451963,0.0013211834100279,0.00178188293656484,0.000952128652582396,0.00111041475030982,0.000942555842219274,0.00113041080400906,0.0012203811424818,0.00100408298666327,0.000832927936918757,0.000831715781867218,0.00104110213688422,0.000949668972699434,0.000902248468594335,0.000782652443271825,0.000704831117691129,0.000938081193680826,0.000725127607510397,0.000556038750467423,0.000349764030807058,0.000460634038789043,0.00053316988542149,0.000427379919226536,0.000343630290661687,0.000436605758904346,0.00026446687412872,0.000251646280463333,0.000384554944718737,0.000246552894154625,0.000345404821780338
"8560_505.234_6.261",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.000105555791299048,0.000100527857756946,8.75183768355511e-05,0.000105440850731894,0.000204866998443396,0.000102713624022456,0.00017582415913468,0.000100732199126659,0.000164237121854233,0.000255997707365603,0.000159304110033538,0.000172342256596866,0.000143288592143061,0.000158835500998812,0.000159951582815329,0.000172601001201852,0.00012360907724604,0.000150997584253188,0.000166211373314934,0.000162414404109307,0.00017203376310497,0.000124870835310594,0.000126067454364294,0.000172566627168043,0.000137852700314832,9.46744616060789e-05,5.849899870686e-05,9.10787362094152e-05,8.96967579430929e-05,8.85539324842809e-05,6.24851812282249e-05,6.62662876459742e-05,5.37130985181822e-05,4.70701619164399e-05,5.56665885058107e-05,4.14116114852557e-05,4.67612167970405e-05
"8561_490.264_6.263",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.000196592366071007,0.000183881313585708,0.00016428770905088,0.000192505188145613,0.00028180964080085,0.000166943543233157,0.000257631747028569,0.000175434013028272,0.000254637211886052,0.000328443389079242,0.000263945994410793,0.000238613038202297,0.000212243093623433,0.000230158194125294,0.000243481854961011,0.000224618428855968,0.000163970375943829,0.000205453819314982,0.000228140415821595,0.000213153148740233,0.000211520411176303,0.000164807729889136,0.000197181709432922,0.000232633777328716,0.000220458921595864,0.000141366014116059,8.5848370090139e-05,0.000114707181811485,0.000126938960530959,0.000120776228518596,8.95701545795281e-05,0.000100573616702106,7.0170176925535e-05,7.11932604170427e-05,8.39514689289046e-05,6.89384715754771e-05,0.00011439308118449
"8562_247.166_6.257",0.00264788217721791,0.00273469810322403,0.00255763443495099,0.000711647381951225,0.000561499791724381,0.000571844957366277,0.000589474642893781,0.000779115476555541,0.000545739401274352,0.00226376298290828,0.000622295499349258,0.000569233362076226,0.000851599300060274,0.000559807441288371,0.00211261849865849,0.000557460433051583,0.00184822943331302,0.000499949069218237,0.00216945982621943,0.000608021001929288,0.000614945784833528,0.00221816991061669,0.000576039304585235,0.0020939579332664,0.000588513540341189,0.000657227741407931,0.000668458369116922,0.00063081204896,0.000813596401354624,0.000570555554677125,0.000675232039038002,0.000659251572799416,0.00498330822985511,0.00233082024723877,0.000729586717414621,0.000800001348598488,0.000629564624832407,0.000691980641478372,0.000595353458230804,0.000569696762627318
"8565_558.378_6.232",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,1.42095786599268e-05,5.46377126616298e-05,3.24857876009243e-05,2.11055599794166e-05,5.10928399770941e-06,8.05718450243225e-06,8.79543145833077e-06,8.18701219059869e-06,1.73797410936681e-05,0.000258805466527052,3.50921594886171e-06,1.42877459882764e-05,6.98217399708619e-06,2.75555404340537e-05,1.27608208298963e-05,1.1256580638582e-05,3.44683594339463e-05,1.20180080475471e-05,6.82455695933065e-05,4.94174344430278e-05,4.94689898766685e-06,5.24170011253637e-06,4.19499764556297e-06,1.78425967810996e-05,4.06632922014098e-06,7.93413282622531e-06,2.04768681142868e-05,7.24101560308692e-06,7.39231927077939e-06,5.31074016153176e-06,1.04903717785213e-05,6.02216222947894e-06,4.65054673132766e-06,1.0567138738235e-05,4.63675322382593e-06,1.92463185951708e-05,1.44382831424473e-05
"8566_437.193_6.318",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,6.35465327144378e-06,1.69087980251522e-05,4.00582078307255e-06,1.14135121474471e-05,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"8567_467.279_6.264",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.0002916560038284,0.000308721567400811,0.000217230480941964,0.00027768745667974,0.000236881343259888,0.000198661944272042,0.000191083679503921,0.000227452840343461,0.000220144448903608,0.000347547473332475,0.000161427642272035,0.000179156701095534,0.000163792237945571,0.00018781719252948,9.37840219582549e-05,0.000138357827896133,0.000140515423630617,0.00014534243006291,0.000168921184777549,0.000158684699335459,0.000154139451596763,0.000106725635709699,0.0001118114688843,0.000165972204532565,0.000135253322575429,9.71823924130609e-05,6.64702847527222e-05,7.0026261408313e-05,9.16204951010902e-05,6.18528086002418e-05,4.43636489965556e-05,6.00927337046517e-05,3.7008083979225e-05,4.95722069057503e-05,5.40801295803664e-05,4.9009006898407e-05,4.97916905731554e-05
"8570_497.279_6.325",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,6.39318350315656e-06,6.84949479636285e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"8571_519.262_6.335",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,6.83298889193426e-06,7.64024510473519e-06,4.00582078307255e-06,7.80545548713136e-06,5.10928399770941e-06,4.20708110575347e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"8577_624.847_6.266",0.000465377576396804,0.000464153657532432,0.000289606889094758,0.000117394237844002,2.93621101042266e-05,6.62961478157623e-05,9.90989058014233e-05,0.000199194160149402,0.000130468087731988,6.03194259358141e-05,8.86522746085975e-05,9.78604747195537e-05,0.000126647088222706,0.000107905362028179,0.000110585842464101,0.000109571601126493,0.000128910695529656,7.99628306047144e-05,0.000128585677247456,6.41516223458533e-05,6.12042862688231e-05,0.000122862414239141,6.64393893197487e-05,8.66314303698859e-05,0.000125791795373378,3.3717549776281e-05,6.69589466895142e-05,2.14311368202831e-05,0.000129008524748725,7.55004689212846e-05,8.16432034502484e-05,8.58273737897477e-05,0.000138579420267649,9.85320372927145e-05,4.89850587338151e-05,9.74431106510882e-05,2.78506932881969e-05,8.3757713144766e-05,5.00131500050631e-05,8.55742720352374e-05
