row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t0_BS_1.mzML Peak area,t0_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_1.mzML Peak area,t0_Ec_2.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_C.mzML Peak area,t1_BS_1.mzML Peak area,t1_BS_2.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_C.mzML Peak area,t1_Ec_1.mzML Peak area,t1_Ec_2.mzML Peak area,t1_Ec_3.mzML Peak area,t1_Ec_C.mzML Peak area,t2_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_C.mzML Peak area,t2_Ec_1.mzML Peak area,t2_Ec_2.mzML Peak area,t2_Ec_3.mzML Peak area,t2_Ec_C.mzML Peak area,t3_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_3.mzML Peak area,t3_BS_C.mzML Peak area,t3_Ec_1.mzML Peak area,t3_Ec_2.mzML Peak area,t3_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t4_BS_1.mzML Peak area,t4_BS_2.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_C.mzML Peak area,t4_Ec_1.mzML Peak area,t4_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t4_Ec_C.mzML Peak area,t5_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t5_Ec_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_Ec_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t6_BS_C.mzML Peak area,t6_Ec_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_Ec_3.mzML Peak area,t6_Ec_C.mzML Peak area,t7_BS_1.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_C.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_C.mzML Peak area,t8_Ec_1.mzML Peak area,t8_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t8_Ec_C.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_C.mzML Peak area,t9_Ec_1.mzML Peak area,t9_Ec_2.mzML Peak area,t9_Ec_3.mzML Peak area,t9_Ec_C.mzML Peak area
4818,337.2002856,5.0336456,,,,,,,,,,,0,0,0,0,10289.982,9983.522,9948.366,0,9788.089,10548.615,8454.497,0,8578.963,9114.632,8969.482,0,9912.594,11913.028,12372.788,0,11770.868,12686.768,10590.35,0,11544.091,8522.343,8518.425,8009.2227,5452.915,3640.2112,9047.248,8401.988,8927.575,8512.375,10921.842,8333.067,8757.447,8289.7705,8188.7427,8884.366,6042.747,7635.219,8058.3813,6094.017,7782.7114,8001.7056,8627.4795,7295.664,6391.612,6155.848,7068.371,7348.9233,8238.354,6671.8057,7366.04,7064.1577,1822.9235,2211.3152,368.22018,3036.8804,2406.7017,2553.4907,1472.1721,1595.7938,1933.0437,1328.2695,1122.3993,250.77063,979.1355,461.0846,1278.6847,1079.1843,0,2232.3542,693.6318,243.0047,0,0,406.2449,0
4819,695.3762842,5.0336866,,,,,,,,,,,0,0,0,0,5165.374,6163.8047,5732.502,0,8553.122,8120.885,6902.583,0,7388.4497,8464.907,9829.388,0,8397.323,10484.79,11343.963,0,13605.915,15597.165,12554.898,0,11689.173,7812.186,8010.264,10284.103,4964.1636,3142.4604,8338.881,11645.707,7657.999,6832.1904,10523.012,8012.8223,7632.298,10608.895,8060.165,9254.22,8281.842,7860.116,7663.33,6862.861,7586.7603,8142.699,8807.183,7945.284,5481.087,5701.1914,6347.1445,6522.4688,7050.078,4038.0186,5331.074,9578.007,801.02856,479.94788,891.403,1883.2203,1651.7148,1505.1927,323.81073,951.5576,0,334.15292,419.7966,0,0,0,0,0,0,2233.4,0,0,0,0,0,0
4820,189.1122955,5.0351043,,,,,,,,,,,0,0,0,0,13377.981,13060.745,13584.274,0,14984.422,13360.069,11861.49,0,12303.653,12583.068,13048.998,0,12458.986,14976.506,13102.054,0,15208.419,17039.521,15724.707,0,15440.057,12343.217,13519.636,13379.856,8910.9375,5310.0947,13917.689,14489.959,13429.927,12426.433,14830.382,12310.678,14458.259,13763.043,12996.39,13658.386,10871.618,12038.603,11607.37,11892.075,9687.149,13911.291,9637.9,11012.014,10847.095,11651.827,11414.554,11276.343,12095.288,9650.773,10333.056,10984.791,2199.4727,3339.2712,2475.046,3082.712,3844.2515,3680.8486,2849.1702,3173.702,2579.2595,2353.0342,1782.0393,1696.1624,2887.2268,2652.1714,2701.4749,2137.5378,847.3469,3399.2412,846.8739,265.29684,0,696.72296,446.64288,0
4822,252.1148258,5.0317965,,,,,,,,,,,0,0,0,0,0,0,0,0,46472.996,46486.598,47932.81,0,38520.547,29806.969,1241.8003,0,48085.312,45793.562,46851.727,0,36574.258,41249.453,41068.81,0,47778.875,57562.21,50167.125,0,17639.748,14900.274,37133.258,0,44676.48,43547.812,49049.062,0,33766.92,39277.79,38244.28,0,43575.28,47097.5,48801.83,0,35530.707,40834.117,38897.03,0,50324.656,49212.133,58732.402,0,35026.43,35771.67,36293.3,0,42137.156,43961.07,46532.49,0,33382.64,37115.855,29292.533,0,46142.688,47821.54,50088.348,0,31918.707,41678.594,38827.844,0,49675.418,78249.086,56060.223,0,36010.137,40876.24,39106.46,0
4823,404.2901655,5.0251703,,,,,,,,,,,7697.797,3514.4888,6924.872,0,6541.324,6557.132,6070.7666,0,6088.672,6073.097,4793.8643,0,3944.9907,3541.6765,4910.9727,0,3836.823,4503.6357,4740.7964,0,3096.116,2863.7705,1691.9485,0,2626.2537,4012.9739,3760.2847,2899.47,0,0,1441.4451,2326.672,2946.048,2226.011,2835.824,2926.2717,934.7915,460.56207,0,1301.2717,2942.334,2810.1577,1111.4176,2850.0354,605.371,0,363.82922,551.45856,2231.6836,1251.3091,3739.219,2524.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,280.188351,5.034523,,,,,,,,,,,8647.95,10538.809,8083.482,0,8644.208,7779.6025,6862.1753,0,9988.203,11521.552,10940.656,0,6997.392,6465.7334,8842.08,0,10553.656,11082.363,12239.891,0,5670.3584,6713.962,5677.8325,0,10965.014,14532.029,11790.074,12803.231,2080.1172,442.47232,3016.7646,5081.093,10902.099,10813.128,10564.509,11316.336,2941.633,2760.7236,3466.1602,3528.614,8864.652,11482.438,9203.398,9921.642,3168.6963,1602.8057,2469.0244,2156.3872,10025.088,12275.234,12008.3125,10581.904,1755.3441,0,430.54517,1237.155,838.4735,1402.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,359.1825923,5.0357666,,,,,,,,,,,1039.6405,2000.4293,1288.7354,0,191168.16,218339.17,221370.5,0,253901.95,256240.4,221731.5,0,244751,249288.48,255454.36,0,251922.75,274930.38,263300.22,0,300567,306173.5,297206.06,0,269863.88,238310.64,255119.03,251966.78,189503.94,157364.94,261612.81,275769.94,250020.1,243479.05,263049.16,241799.16,253395.55,261348.1,261711.88,256915.1,225732.48,237490.7,248388.14,352838.8,244427.44,256740.31,245924.48,242830.77,205077.92,219249.6,231413.48,231053.45,238802.83,195454.55,201653.83,263183.25,119865.836,124653.08,122391.78,136604,129624.28,129911.336,180413.97,116732.1,116450.13,118985.76,117815.31,148978.23,96456.78,103499.44,105755.65,97577.5,89970.266,140370.84,97011.734,94690.19,78157.04,82119.234,85590.87,65209.035
4828,258.2063304,5.0379863,,,,,,,,,,,120240.03,132494.33,123539.45,0,102654.26,98526.2,88980.54,0,134604.06,135494.5,134482.44,0,91625.875,90352.32,106654.53,0,138001.86,133683.45,134385.83,0,82180.69,78232.69,76618.51,0,130593.41,148593.06,128775.484,128935.02,39515.047,28697.338,46391.973,63656.3,118007.83,120147.38,115536.13,116903.73,44219.145,42993.96,44512.066,48675.9,103275.03,111098.195,112889.31,106476.58,39300.844,33887.773,35527.63,39611.62,125547.77,125437.19,135503,123446.766,32926.992,24704.924,26175.682,30794.04,31209.535,34018.773,28440.451,24213.975,5715.629,6408.0527,7122.9155,6947.67,18991.111,20166.523,15778.41,11620.912,4200.245,4842.455,4623.0845,5456.326,5975.767,9546.648,4438.931,2345.1418,3273.601,3352.133,4682.5195,4323.881
4830,280.2631422,5.0450625,,,,,,,,,,,0,0,0,0,24358.113,37589.766,26683.18,0,704.041,260.9034,0,0,41793.566,31061.584,20599.807,0,0,0,175.66055,0,34553.484,50148.92,54132.324,0,452.70026,0,0,0,83268.93,108130.55,252796.64,58573.95,0,0,0,0,323921.8,503897.47,434844.9,37541.89,0,0,0,0,369623.25,505960.97,465210.44,40506.477,0,0,0,0,324999.38,335361.97,310070.16,46675.6,0,0,0,0,17202.465,16069.263,6466.898,568.21936,0,0,0,0,372.78577,1377.9768,1984.1359,0,0,0,0,0,601.09467,1413.3629,0,0
4831,692.3626098,5.0519,,,,,,,,,,,8922.694,13542.375,14393.542,0,0,0,0,0,6959.6406,1824.9321,4250.8506,0,0,0,0,0,8865.166,4583.086,7206.38,0,0,0,0,0,3067.3677,9591.254,6767.2417,6963.5977,0,0,0,0,5668.424,1535.7606,8127.423,4985.0864,0,0,0,0,3350.4727,7659.998,8529.299,1453.4146,0,0,0,0,3940.4783,9077.92,17868.695,11946.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,709.459918,5.0432453,,,,,,,,,,,19756.479,17450.184,11730.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,260.2370656,5.0451465,,,,,,,,,,,0,0,0,0,215903.08,241938.05,211402.27,0,362948.7,362112.38,312214.88,0,223491.42,235495.72,213838.58,0,359608.56,397443.25,359689.12,0,302313.53,331962.78,288061.84,0,364434.8,346038.53,363652.16,356679.66,235585.61,218240.84,284539.66,224044.45,316433.2,306422.8,358284.72,310292.3,273716.25,297983.4,263367.22,204524.4,266304.34,304979.28,325573.53,273965.56,258883.56,275969.44,218690.88,196029.73,261127.16,294381.12,298224,269016.97,240033.77,201201.92,205381.19,199138.81,117358.1,124502.34,94974.85,117139.555,74921.59,74486.08,76100.26,63991.715,105116.15,99908.16,89177.13,71384.63,42399.21,46459.957,40253.31,46067.258,56928.406,101281.945,62962.746,39614.125,29807.244,37350.684,21420.809,11765.318
4837,200.2370795,5.047995,,,,,,,,,,,0,0,0,0,38895.266,40410.98,39384.848,0,83728.1,80559.586,77398.266,0,42209.906,35206.32,33589.203,0,83120.086,91684.38,89693.83,0,43372.61,45921.477,58846.223,0,106870.164,78790.836,79526.92,73192.49,32741.9,35469.684,50390.676,38498.285,74093.414,75828.12,83754.1,66803.88,60212.105,62010.324,61813.035,38175.656,63207.785,74782.625,62292.984,63868.08,47982.145,64905.91,52408.906,24427.459,54784.223,68359.68,66901.195,55101.6,54348.13,55379.156,56862.52,20004.21,5395.323,11670.762,6218.332,9790.009,21569.232,20280.53,18243.436,26279.488,5507.279,5595.045,12629.366,11266.871,12555.657,14887.43,18531.3,15407.422,7568.378,16369.706,10033.796,9453.445,14565.079,13429.231,14351.556,9760.814
4838,392.2788131,5.0494733,,,,,,,,,,,27885.729,22899.408,23067.975,27581.633,24178.432,24468.572,21656.729,22053.434,19627.283,17587.873,18529.797,19386.016,16424.441,17339.785,16233.332,18277.596,15159.455,16701.055,13440.553,15538.437,15693.979,13991.727,14863.973,15672.118,14099.846,13372.357,11729.047,13023.37,13882.027,14851.625,12802.927,13263.394,12596.95,11925.811,12684.726,11839.148,11858.099,12232.486,12393.095,11583.884,12114.458,12545.455,11311.764,12506.388,10185.203,9958.244,11731.115,11550.699,11269.017,9931.158,11927.643,11140.864,10264.498,6647.9214,5384.1646,11456.536,9021.711,9579.952,8976.269,7864.903,8528.951,7351.345,9609.201,8086.022,8953.885,8742.215,9551.225,8422.869,8295.796,9262.235,8721.4795,9225.6,9215.183,7897.3174,8580.267,9072.36,8982.58,7614.343,8147.4966,8593.26
4839,743.4690583,5.046948,,,,,,,,,,,26846.646,22415.9,20074.889,0,0,0,0,0,7584.3438,2329.6606,7714.511,0,0,0,0,0,9473.011,2451.5754,8741.505,0,0,0,0,0,870.6301,5694.308,3379.3357,3322.4785,0,0,0,0,4179.1094,877.1467,550.6253,635.3531,0,0,0,0,3312.4583,3106.7314,3858.2065,2309.9214,0,0,0,0,6789.3066,6605.016,7097.838,4136.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,304.283912,5.060646,,,,,,,,,,,5769.749,8251.715,5157.2188,0,53278.516,56709.38,57116.816,0,54685.758,55817.332,46737.13,0,52190.41,57577.098,43188.094,0,46772.246,54338.395,68587.695,0,41471.945,45435.336,66056.54,0,47643.01,57385.93,43170.906,59300.664,26169.518,20223.9,70799.375,39380.418,43732.348,42037.98,39364.633,41568.293,41207.094,44901.395,39657.934,48844.086,38426.066,42591.55,39361.453,36784.9,48626.758,41899.34,38709.344,24472.21,25136.912,30616.297,23327.41,40197.168,37294.72,35382.895,38199.293,24209.85,3913.7837,5324.402,3833.828,8067.8623,24811.295,23384.186,25277.287,20788.041,3168.987,2504.0552,5036.0503,7677.174,20013.83,27707.373,26476.168,23759.057,1383.2256,11050.978,5044.3584,4541.377,13680.323,17766.006,19052.041,16572.488
4841,323.1467622,5.055087,,,,,,,,,,,0,0,0,0,0,444.43063,5526.1465,0,4439.5996,15784.985,42733.9,0,49707.12,26490.8,17178.602,0,5673.848,8214.527,6910.5713,0,24442.812,36260.914,1534.937,0,6487.242,6058.4043,6516.3755,0,13237.33,3074.3755,36017.832,1348.888,5574.195,6186.522,4999.717,2365.9153,2500.2122,4578.645,1134.6284,0,5600.577,5688.3813,5748.5234,0,3958.9146,1188.3414,2388.8809,0,7285.8535,6696.493,7860.994,9909.601,2000.5289,1989.2482,1917.0652,0,6556.79,6729.4976,12721.505,3440.3132,9162.336,5272.7725,3188.7754,0,7013.5273,32610.377,6815.657,0,2581.8472,3858.5361,2945.5168,0,5741.047,8873.432,5873.9707,0,2904.1797,2107.556,4580.3467,7011.3975
4843,198.1850371,5.055555,,,,,,,,,,,17752.697,8148.7227,6951.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,670.3800967,5.0540295,,,,,,,,,,,58777.25,54336.797,63447.586,0,0,0,0,0,40290.41,36753.38,37780.977,0,0,0,0,0,43710.98,42659.133,44261.883,0,0,0,0,0,37933.395,43476.637,37783.664,35775.96,0,0,0,0,36620.043,35610.46,34966.53,31818.887,0,0,0,0,32987.13,34519.344,41667.062,35043.266,0,0,0,0,54770.188,51498.05,65430.184,51892.062,0,0,0,0,1189.9824,1131.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,313.1370738,5.0640483,,,,,,,,,,,29018.672,34653.918,33458.05,0,18538.346,17736.754,18158.723,0,32297.123,31599.6,34845.203,0,17357.523,18062.984,20367.865,0,35077.793,35791.973,34114.895,0,16274.582,15329.281,16830.951,0,33563.516,40357.625,32086.56,31205.855,7928.3926,4790.3394,10793.484,13169.703,29584.84,33277.473,29336.227,27543.725,11311.301,11307.678,11585.117,11017.321,28244.129,30799.314,27586.041,24895.504,10652.7705,8560.924,9215.476,8664.065,27930.312,32040.93,30067.041,31125.475,10105.351,7926.5938,5282.886,9270.663,20954.357,22748.412,17994.525,15345.24,2183.2979,2129.465,1611.6224,2005.2043,20226.758,23138.133,17794.7,14239.991,387.25577,1172.822,974.44464,601.5993,15034.769,26426.812,11754.892,8842.8,565.463,0,562.9892,880.615
4850,374.2527397,5.062898,,,,,,,,,,,0,0,0,0,0,644.0038,8441.805,0,13705.403,26141.473,54674.168,0,50275.477,31212.71,16112.615,0,12785.427,12588.355,12121.872,0,25919.516,34035.88,5585.8228,0,11746.71,16130.131,13785.407,0,12485.63,1374.937,30274.72,588.24316,12131.95,11974.587,12434.451,948.92615,4768.8364,5667.9097,5963.242,0,11426.413,12930.55,11704.932,0,4946.161,6206.3545,4044.7583,0,13584.871,12367.928,15792.592,7003.7983,4332.109,3919.811,1466.3068,0,6936.6465,7475.919,8385.672,0,3434.4963,4823.7046,2535.7812,0,6842.3647,20978.826,8147.6826,0,3839.873,4719.532,4192.554,0,6655.4272,11392.723,6748.7456,0,3032.571,3446.8713,3075.4268,1950.2703
4851,348.252792,5.0624976,,,,,,,,,,,0,0,0,0,27664.04,34865.586,33363.18,0,0,0,0,0,34367.426,29319.06,25197.518,0,0,0,0,0,41172.527,46965.297,47189.164,0,0,0,0,0,19857.018,10653.544,41214.418,46438.652,0,0,0,0,49014.45,55198.44,52475.543,45192.547,0,0,0,0,55508.99,59204.344,54565.586,52352.05,0,0,0,0,50224.484,47805.777,44933.367,70725.73,0,0,0,0,41703.582,35894.86,13295.199,45678.39,0,0,0,0,31478.834,25345.01,24730.973,31615.64,0,0,0,0,2819.855,4344.287,3233.4495,9059.395
4852,179.1430209,5.062569,,,,,,,,,,,16167.405,14626.0625,14361.683,12258.732,18497.305,15716.888,15594.472,12224.679,18618.621,17821.068,17494.115,13101.506,14706.238,17674.865,15764.398,14117.303,20602.85,16062.275,18209.506,13513.966,18346.568,18434.36,17894.4,13878.489,17489.484,18330.984,17789.662,15862.428,17716.275,16279.618,19607.088,19142.062,20289.219,18198.787,18270.748,19374.943,18496.176,18682.275,17193.26,16940.174,19511.752,19133.56,19669.096,17880.68,17739.21,18711.154,19028.877,18007.008,17106.664,18745.047,17959.576,19240.166,18076.975,18338.262,17184.527,19666.768,17882.365,17376.684,17617.908,17737.31,18144.414,18158.4,17644.725,17860.213,16582.81,17655.01,17642.129,15983.26,19217.664,17224.654,17535.441,17093.084,16967.32,17391.129,16340.262,17495.418,17671.842,15669.999,17627.611,16355.776
4855,427.3496104,5.0740194,,,,,,,,,,,0,0,0,0,407.06085,923.8456,700.81635,0,3182.0198,971.8991,2744.5469,0,9794.602,3353.9119,3893.9985,0,2428.0366,14345.006,13431.5625,0,1187.6489,5605.767,5965.1875,0,6167.7954,8232.22,6763.9883,787.6732,3347.7537,2894.2754,7410.7944,3609.7874,3622.312,15348.368,5429.617,6157.1816,4555.1885,6858.478,7539.936,8145.5327,2290.241,4837.7246,2723.1707,3337.9185,10057.122,6915.138,6370.545,4462.0894,3728.8987,6565.1226,4356.7705,8691.204,5321.211,2470.9414,3668.355,2297.575,0,0,0,0,1254.2499,2225.915,998.7052,357.55566,0,0,0,0,0,487.34076,270.68048,0,0,0,0,0,198.45135,474.0677,380.1755,0
4856,312.1340477,5.063752,,,,,,,,,,,220629.73,256364.52,241433.98,0,104492.016,100007.55,98983.695,0,182337.23,189451.1,185898.53,0,94034.24,96384.375,117251.98,0,197348.98,189773.55,194716.64,0,89666.125,89256.93,83763.14,0,195623.3,227644.02,182756.28,177340.52,44795.156,30817.848,65400.484,81220.49,172347.42,184979.81,164091.1,158819.31,69340.92,66690.19,63942.895,68060.7,155797.58,170427.62,160206.28,150030.22,56331.676,54567.734,57498.332,52191.832,178028.81,185537.36,192150.31,168270.08,53617.266,43528.598,45794.613,51516.785,110092.055,120523.766,101958.55,88377.85,16128.886,16119.281,16995.635,16972.643,110787.39,121282.54,100887.79,81770.42,12980.065,12886.247,12849.729,12442.964,82727.51,140038.9,75004.19,54892.797,10786.53,9999.485,11510.926,10223.44
4858,474.2845082,5.0637584,,,,,,,,,,,67609.34,51358.137,55430.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,414.1986813,5.04151,,,,,,,,,,,30760.15,66176.95,24722.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,234.1848824,5.065226,,,,,,,,,,,359314.78,429630.8,382273.94,0,0,0,0,0,0,0,0,0,0,0,0,0,491.15045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,291.298229,5.0176883,,,,,,,,,,,0,0,0,0,11131.86,9797.502,17654.377,0,20703.145,23026.59,14622.464,0,7709.436,9304.315,14704.207,0,8888.942,17488.947,16974.5,0,12276.408,9113.77,12389.883,0,7071.507,9260.182,21997.162,19604.371,3085.3323,7231.2173,6675.8965,4561.9165,8755.589,15872.9,3551.5679,15562.086,17078.203,16151.193,10320.386,10313.081,7002.9863,17523.205,11758.956,13547.512,9925.753,18262.777,17347.043,3348.1382,5770.242,13413.809,4327.2847,9558.071,16905.639,7472.5586,7783.0664,4805.709,2130.7793,1911.8914,0,1164.7316,8882.629,5570.2524,3089.6343,1998.6877,0,2391.4714,2525.1982,2004.8162,3186.8613,4983.42,2441.8528,1621.4423,2788.0522,4244.9995,1269.3687,1013.3622,2119.5522,2581.5486,1229.5674,1720.9061
4867,583.5578054,5.0547867,,,,,,,,,,,0,0,0,0,8588.565,5524.6836,5747.946,0,13124.244,12719.677,8522.011,0,3053.8577,2777.956,4157.103,0,10115.063,11543.559,8668.588,0,4339.438,5133.9365,5017.8496,0,7823.6665,6062.865,6808.181,5328.4253,282.1679,0,1285.1136,1701.9955,6491.9263,4989.876,5659.4033,4926.786,3764.579,6059.794,3894.0933,860.8246,2394.8323,2690.8,4886.1313,2884.8083,843.52856,3948.0398,2634.2012,0,274.22363,1619.6294,638.7949,1221.9543,2361.7607,855.56866,504.74173,287.44788,0,0,0,0,241.84857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,380.1805522,5.06986,,,,,,,,,,,4561.2393,5170.217,6885.3306,0,8595.138,8837.988,8925.445,0,11427.599,9938.01,11544.59,0,9953.066,9710.423,10721.452,0,10767.131,10109.223,11094.377,0,7644.753,8979.236,9401.784,0,10568.148,12434.297,10255.305,11729.991,2507.2803,1943.153,6177.7153,8118.245,10692.754,9833.261,8780.716,11360.526,6928.6313,6256.2217,6793.233,7194.523,8587.363,9665.216,9136.029,10477.822,3634.1504,5057.628,5561.6143,4860.005,8890.039,10387.034,11471.199,11280.008,5258.512,2865.2888,2435.3782,4879.745,1651.6287,692.48645,694.308,970.52747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,358.1981613,5.0695424,,,,,,,,,,,12326.106,13977.132,16273.752,0,20567.91,18209.541,17691.64,0,22418.883,24073.918,23828.066,0,18960.049,18510.432,20998.82,0,22582.621,21075.916,23071.418,0,19337.826,19462.865,19340.44,0,22594.697,28692.406,23896.027,22532.3,8509.106,6019.5386,14538.323,17339.277,22285.094,22625.725,23849.725,23448.73,13912.892,13539.842,12582.722,14449.677,22007.092,22603.883,24009.334,24171.6,12417.406,11642.669,12642.254,12140.237,23900.535,24562.63,25346.98,23904.115,9635.25,8132.542,8807,10948.338,3898.9785,4367.5894,2482.9778,3312.2158,742.32965,2037.0325,2897.7964,2663.7305,0,756.7345,0,0,1279.3204,2013.81,2174.4695,1631.6138,0,0,0,233.55493,1605.5261,959.3817,1554.6953,1392.0786
4871,281.137979,5.0692596,,,,,,,,,,,126771.36,123636.84,114177.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,289.2927119,5.026198,,,,,,,,,,,4544.2812,0,3364.9878,0,4520969,2409165,3758237.2,0,3186489,3299865,2797280.8,0,2353997.2,2147929,3655987.2,0,3037870.8,3180577,3047113.5,855.1725,2131819.8,4173041.2,2418664,0,3021709.2,2371396.8,2728644.5,2480867,2488192.5,2427981,1995733.9,3144811,2571232.8,2753583.5,2745588.5,3907832,2483922.8,4782397.5,2580377.5,2522688.8,2230150.8,3508090.8,2314423.2,3458104.5,2237008.2,2416435.8,2331562.2,2067660.8,1840886,2143872.5,1867559.1,2055805.4,3732533.5,1942373,2012237.8,1579345.4,475066.72,549055.94,694552.4,1136393.5,1087858.8,2087487,1034498.4,2141994,936547.25,836518.56,1210834.8,789697.3,1030280.44,834081.8,796433.94,1546333.1,754856.06,1633514.5,699876.9,627547.4,1313927.4,1368850.5,1363299.9,1016163.7
4873,182.0812612,5.0707316,,,,,,,,,,,8608.885,10525.818,10278.307,0,12099.349,10894.544,10258.966,0,10587.256,12205.859,12797,0,10257.1,11007.707,10291.051,0,11946.532,11408.409,11883.503,0,9293.085,10217.05,10025.329,0,11407.867,13254.65,11302.27,9757.441,3246.187,2512.8608,6216.069,8016.364,11985.707,10061.314,12896.432,10878.897,6760.2207,7208.0215,1690.218,6762.0044,9402.725,10882.604,9885.12,11032.019,6097.978,5362.9863,6097.6396,6140.698,10434.121,11731.055,12455.625,11989.685,6058.0786,3387.3289,4515.733,5500.656,1494.369,1571.3188,530.273,529.42993,0,200.26056,346.4765,0,0,0,0,0,0,0,413.5586,0,0,0,0,0,0,0,0,0
4874,332.2959522,5.0049863,,,,,,,,,,,0,0,0,0,21670.062,5967.522,19550.02,0,38866.812,27189.758,5005.643,0,24097.482,21652.568,14894.145,0,15289.996,25241.82,20207.17,0,6196.284,27648.107,11746.859,0,6833.627,5698.475,11684.229,11971.521,5192.186,4522.4463,6335.9927,12036.679,16682.627,15774.972,6360.331,7030.14,9338.301,4646.492,2622.969,5979.62,2007.6465,4276.2227,6249.4736,3656.1392,4411.309,2911.712,8269.287,4431.377,1519.3112,10931.356,5628.2305,4357.384,5631.747,3570.4246,4986.8677,5863.5923,2748.1997,536.3506,903.8423,3138.8223,5204.146,1571.2676,4078.3499,3028.4282,2711.6848,297.5774,2084.0076,3103.5422,2530.8271,4662.2686,6470.651,2581.8125,4634.899,3429.7905,2258.1375,1917.4685,1494.0494,3659.582,2982.3838,1001.1591
