"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"3941_325.237_10.411",12303.947,11353.446,3253.9805,36995.1,33602.242,51118.94,0,4288.5654,1580.8647,0,0,0
"4636_325.237_11.254",34734.184,41550.062,39071.492,77538.1,68332.78,77836.96,8593.465,15086.438,6610.51,0,3649.2666,0
"3877_325.238_10.262",7544.124,3970.097,7452.9976,18217.219,10857.819,12911.7705,0,0,0,0,0,0
"3822_325.238_10.139",8650.622,5861.812,5844.4473,7522.585,14662.993,11281.215,0,0,2063.3704,0,0,0
"6541_325.274_12.801",185678.17,114733.516,73960.56,152016.75,216667.22,173391.12,18908.393,15812.926,13558.6875,4703.224,9281.709,8307.302
"7338_325.274_13.62",16335.479,21027.023,14738.229,163740.6,141902.67,145650.14,0,2533.2786,0,0,0,0
"7301_325.274_13.509",12733.881,17207.465,14643.752,209564.78,192661.64,187435.08,0,2002.3906,0,0,0,0
"891_326.124_5.669",79508.1,77776.26,78000.664,66548.59,63487.7,74320.375,78472.57,76246.01,511139.62,64757.855,86040.266,68315.94
"197_326.145_1.017",11886.826,23308.953,24325.934,28196.883,37203.395,14358.447,22698.305,14948.799,18103,20273.207,11063.851,5956.314
"1353_326.16_6.201",227273.84,347019.72,326035.72,109097.8,88272.95,112422.734,305325.44,311908.12,357716.28,275544.34,351659.5,363047.25
"1126_326.16_5.976",236903.94,256351.52,244319.9,292877.12,109693.66,293304.2,401714.66,318331.78,433214.25,379778.84,372760.44,364230.94
"618_326.16_5.16",101746.05,96439.85,112177.12,91943.53,100719.19,93067.49,73288.05,80983.414,79863.805,85912.91,78708.734,83463.31
"746_326.16_5.458",400994.4,372349.78,372891.56,390620.44,366556.22,401960.9,113943.01,331279.94,100007.62,135799.3,85616.81,110371.7
"1036_326.16_5.855",153018.05,176596.84,146099.56,88526.91,83303.77,99252.4,78110.7,26906.648,82586.98,72739.53,81281.9,89525.44
"726_326.16_5.388",115155.61,124196.43,122160.984,42612.445,0,0,402890.5,102338.24,233723.14,328781.7,201949.97,228512.56
"662_326.16_5.277",79342.28,85946.29,82098.984,94253.6,75594.31,92669.95,73108.69,72150.75,80339.58,71236.58,90141.15,113182.2
"3345_326.269_9.095",45639.63,41129.51,48302.535,118838.516,152451.64,123077.1,5362.1294,4685.0557,7912.6304,0,0,0
"3895_326.269_10.315",51554.863,59371.57,60495.08,19696.008,23754.064,24160.29,40645.523,45956.715,50081.28,34236.95,39171.816,34726.043
"7524_326.269_14.319",36820.11,38859.492,39659.41,76302.77,73573.75,59986.18,8549.092,5928.496,8067.1064,0,0,0
"4691_326.378_11.314",0,0,35722.184,209095.31,182433.92,52240.2,0,293414.44,59704.168,0,42923.58,35687.69
"5221_327.078_11.864",189368.08,219442.48,176426.11,566533.94,595621.44,548396.2,75933.06,65004.13,76478.61,22676.283,25833.338,25811.691
"5753_327.194_12.305",181870.05,197778.47,173009.7,581006.06,212862.89,294581.7,37082.19,27882.018,25972.816,25576.932,10530.557,27657.334
"2241_327.199_7.135",138991.77,116467.4,125483.36,119111.92,141147.31,140468.34,74954.805,88771.55,85180.195,76758.945,83792.79,88755.42
"572_327.202_5.025",514857.44,533783.94,531428.7,631974.06,629904.8,619575.6,417972.66,392876.9,387598.03,423405.88,416487.88,425357.62
"6012_327.252_12.461",562064.5,581091,550917.1,516118.25,721418.4,558659.4,434525.12,369694.34,388147.2,353165.62,353648.66,385281.4
"6296_327.253_12.624",79557.59,68828.86,71779.445,149849.55,131543.5,133740.08,59121.863,73007.945,78593.76,47000.832,74560.414,65337.11
"5008_327.253_11.641",105766.91,100493.11,96176.65,136797.66,119150.72,128121.75,47852.95,63592.754,70532.52,48268,44459.004,42500.445
"3946_327.253_10.402",5728.771,3592.6597,8798.972,10487.602,11937.335,15330.392,0,0,0,0,0,0
"4305_327.253_10.87",11193.025,10273.901,4208.0107,0,0,0,1773.891,0,1931.0708,0,0,0
"4791_327.253_11.432",35595.48,35078.414,32539.16,65771.39,62004.477,64330.484,13842.965,4288.231,5475.84,0,0,2763.2903
"4155_327.253_10.668",6223.5513,5084.713,8712.5205,0,1545.6649,1449.7222,0,0,0,0,0,0
"4433_327.253_11.031",148252.84,139047.97,137303.06,170841.9,191077.95,156088.16,94465.47,93880.1,93928.08,82554.94,89437.5,84307.68
"7061_327.289_13.191",31483.654,27984.781,20562.66,229960.95,204147.22,178090.84,2424.905,2518.8262,3042.1199,0,0,0
"807_328.197_5.552",124684.96,135567.48,138296.08,190533.53,185240.92,199115.56,90913.59,80761.78,85884.15,78852.945,78539.734,86938.555
"3293_328.227_8.977",85548.766,87039.31,80388.37,69524.93,65073.543,79921.07,51096.695,51199.637,58047.746,55174.5,50952.33,55942.64
"3951_328.248_10.41",1474120.2,1427219,1520225.1,50796.266,50469.11,68938.555,1558739.2,1614256.8,1669474.2,1494784.8,1534917,1544804.1
"3562_328.248_9.549",2547141,2595942.8,2621663,1290259.1,1297641.9,1310140.4,2023097.5,2136747.5,2109200.8,2000288.6,2094947.5,2069899.2
"2489_328.248_7.431",98186.25,103363.336,106940.945,107477.75,102446.33,120989.92,59822.395,63439.63,63675.047,65599.12,57841.668,57647.453
"3984_328.285_10.464",144205.36,136100.78,144786.78,492233,486701.38,461430.7,24828.754,27263.988,26600.635,0,0,0
"3915_328.285_10.365",122874.805,129371.13,131277.94,409210.84,420842.22,436881.06,28746.346,27078.287,28119.97,0,0,0
"4080_328.285_10.59",114883,106596.38,107573.73,425336.75,438433.06,385779.62,22164.303,23187.477,20014.293,0,0,0
"4073_329.23_10.579",138546.88,126586.35,128659.14,112095,121387.89,128787.66,110103.625,122086.82,118424.664,113766.64,123336.88,121486.336
"4403_329.23_11",57433.734,62598.926,65114.99,63991.188,70635.16,60769.867,51456.246,56818.496,55445.113,46302.375,52659.496,62390.965
"5709_329.232_12.268",101430.21,113673.58,105193.45,94910.99,135480.16,107008.07,94200.64,93962.37,76550.164,97258.086,70657.234,75244.39
"5538_329.232_12.115",54064.32,61917.957,59855.3,55791.812,45597.016,46061.87,44623.266,44498.47,44413.88,40632.062,49424.305,42683.258
"5279_329.232_11.929",98380.66,108935.55,100518.945,179674,184308.69,184457.81,66006.086,63473.855,80701.93,54051.855,69792.97,58639.1
"5384_329.232_11.993",69435.09,57452.113,59168.363,52395.2,59906.26,61842.35,57733.996,45708.668,52427.246,50296.11,42635.47,42464.04
"6654_329.269_12.854",1597.7936,0,0,42299.445,44567.387,51520.234,0,0,0,0,0,0
"5129_329.269_11.746",58084.93,64541.57,55457.367,0,0,0,19149.357,17645.553,19133.21,0,0,0
"4492_329.269_11.099",35584.54,33003.027,37196.63,0,0,0,2991.37,8084.702,7474.2188,0,0,0
"4742_329.269_11.388",30811.42,26750.984,26329.365,0,0,0,4503.2236,4510.046,9047.246,0,0,0
"4367_329.269_10.956",1767.167,1486.8174,1968.1482,0,0,0,0,0,0,0,0,0
"932_330.146_5.727",83720.086,75487.17,82929.234,59837.207,58926.03,53607.707,76545.28,73877.93,80416.91,67488.92,64124.34,81169.46
"2493_330.206_7.44",117715.75,119109.516,122879.734,62171.656,55607.863,47594.473,93194.19,140659.64,127725.89,92124.66,102582.49,112576.62
"5618_330.21_12.177",111048.33,124417.85,121033.85,36567.668,38510.562,51083.734,79514.39,72252.55,86129.02,67835.08,85373.625,85624.45
"5704_330.21_12.259",167778.72,296723.53,165848.95,171261.39,132844.42,127967.63,128905.13,118476.94,129653.67,131986,197154.25,114672.99
"3233_330.243_8.785",1966395.6,2065189.2,2028216.5,1898869.2,1873074.4,2059048.1,1335720,1301910.9,1331927.4,1246505.2,1309477.9,1289438.2
"2852_330.243_8.017",346702.9,340304.88,336826.66,178635.84,208512.75,208409.78,481156.34,447834.2,434705.56,403263.2,450775.53,455260.22
"2590_330.243_7.594",77741.7,85104.414,87230.1,29807.535,21268.412,16194.912,85395.85,85219.23,76491.13,68537.18,86238.29,82795.125
"3803_330.243_10.087",32762.695,34272.324,34253.547,94943.24,94017.16,103464.18,9434.57,9392.181,9070.094,0,0,0
"5676_330.264_12.216",76106.12,71168.445,61445.7,97766.29,91628.96,77439.25,37628.6,38610.145,41055.434,34212.555,36083.457,39008.836
"4587_330.3_11.225",27978.08,28231.139,28008.291,0,0,0,105607.48,108004.445,104173.61,128951.97,141264.44,129406.49
"4481_330.301_11.083",9763.831,15504.397,13524.703,0,0,0,50562.652,54059.445,55406.19,67410.516,68772.414,65812.086
"634_331.129_5.196",35713.188,35805.727,32234.64,72501.64,71405.086,60322.67,29744.527,28937.85,24770.51,28719.793,26009.137,28073.117
"268_331.15_1.197",251454.33,227321.23,232359.83,368378.28,374532.84,351426.53,110013.62,187647.78,159662.48,158715.47,158592.53,146866.56
"158_331.15_0.808",72367.22,79244.586,77632.39,99525.945,131639.39,129815.33,42949.74,48310.008,58317.79,42822.55,40406.797,41380.57
"1919_331.194_6.772",93683.62,107440.67,110041.79,279634.34,262241.53,309592.44,64253.78,61932.83,66078.33,47270.605,50074.914,62470.152
"2293_331.21_7.196",329245.94,322531.75,320124.56,308713.12,313150.88,327805.1,254079.39,288443.03,293202.56,258332.05,274722.38,305597.75
"6895_331.225_13.039",177970.33,183792.73,245371.28,1437663.6,908088.06,1072669,51751.438,78593.79,85262.984,20043.518,15279.87,19555.633
"7375_331.263_13.707",52387.527,66797.38,55688.69,27791.996,28916.71,32322.195,40733.336,42477.535,41852.723,35886.387,36987.723,40305.34
"5496_331.284_12.087",1046491.2,1065310.4,1021126.8,0,568540.7,657306.1,0,0,0,0,0,0
"5361_331.284_11.986",56335.363,37002.29,42979.66,0,0,35977.887,0,14346.31,15635.381,0,0,0
"5773_331.284_12.312",363142.84,352074.2,339320.8,108812.12,122183.13,79596.66,87517.91,79267.97,73221.86,0,0,0
"5600_331.284_12.145",163886.02,0,244454.81,523740.28,340398.7,353181.62,0,141970.11,146177.02,0,2252.7622,0
"4980_331.284_11.61",95556.21,98591.195,95455.805,9719.624,8797.681,11780.927,13741.49,22875.363,21614.209,0,0,0
"5664_331.284_12.191",235057.42,0,0,107375.914,0,0,131729.03,108665.86,0,1941.9326,2252.7622,0
"4813_331.284_11.455",7983.38,8533.719,6775.6284,0,0,0,2279.3623,1858.7827,0,0,0,0
"1918_332.186_6.764",348488.3,71833.45,247331.86,60306.35,67821.25,68383.22,284570.9,56930.34,119016.22,118797.58,65218.125,90643.586
"2412_332.222_7.345",106585.86,105845.81,110756.58,184053.19,174615.77,161874.89,40542.773,40653.14,65991.94,42964.13,36241.35,34890.2
"2215_332.222_7.115",52859.33,145420.22,51458.984,201629.2,203346.62,225803.77,28705.7,30388.094,37980.24,14979.3955,36682.156,35553.934
"4409_332.225_11.009",7469.7183,16043.224,12762.595,129117.38,128922.086,131161.97,0,0,2321.7688,0,0,0
"5013_332.243_11.64",190158.22,195160.38,134320.69,154273.62,122773.836,115661.43,123589.28,91259.18,91182.32,115784.32,106483.016,99957.375
"4915_332.243_11.577",339895.25,349547.03,331219.2,151295.6,274079.88,160201.4,261146.22,268735.62,255068.94,130797.16,154648.58,141785.1
"5329_332.243_11.952",126623.58,123131.414,119478.23,107076.8,106738.78,96159.9,95526.375,87743.43,96037.64,92042.53,76960.17,78925.73
"5158_332.243_11.775",64369.31,62503.93,55771.09,58144.184,58645.3,42478.816,56492.76,47795.92,40399.094,53792.06,44971.65,35467.36
"4118_332.316_10.624",136698.02,133416.3,133546.38,153120.75,150886.53,148177.98,126770.875,129374.98,120064.18,116540.64,114661.38,117812.914
"4286_332.316_10.835",304927.34,305411.2,302742.34,327055.62,346765.4,333456.3,275351.9,271823.16,275825.3,277189.8,247038.25,249235.94
"5099_332.316_11.733",22244.936,24246.688,25654.057,0,3964.7861,3710.0168,87853.68,85640.77,79639.35,109874.67,100240.54,93605.734
"224_333.116_1.04",170395.45,56878.652,57636.723,0,35318.336,61671.64,34544.957,84556.3,43906.367,30964.348,200897.14,149630.9
"125_333.116_0.807",104216.56,115164.59,103330.72,82894.8,98012.55,102343.96,42076.562,71153.56,71029.414,67992.91,75554.71,41618.125
"294_333.117_1.411",32300.479,57193.957,90701.33,32474.492,31757.66,254991.66,28674.406,39145.53,130436.1,27869.059,66595.83,142890.3
"192_333.129_0.98",0,52416.156,42116.664,68230.16,69999.37,27520.871,68219.37,23380.477,44010.98,83289.38,58646.477,29527.758
"461_333.145_4.558",74448.625,78711.03,66576.8,28998.477,23532.072,39207.727,70833.39,89185.67,72352.18,58956.934,60106.484,59052.69
"531_333.145_4.914",136800.9,186164.84,147752.05,47911.77,45055.17,27126.418,87162.984,150260,145600.55,157080.75,147795.94,319514.78
"4672_333.205_11.293",35055.492,33915.195,27114.68,41347.312,34321.938,31275.963,48660.113,24968.816,42545.703,52940.93,20798.643,38559.105
"7145_333.241_13.296",158696.45,221220.47,229791.4,311079.12,317679.06,261946.88,25235.36,25494.713,25123.682,18124.977,19363.646,19801.934
"705_334.113_5.351",61870.543,57788.93,57588.516,79438.99,83250.45,85043.39,37900.27,41998.3,43022.06,32741.238,37132.68,36781.414
"462_334.165_4.561",68069.98,70334.71,62247.29,45639.93,45567.34,58743.08,61629.645,50885.89,49734.625,56725.59,80382.2,52261.934
"597_334.165_5.131",56344.574,51822.387,54697.742,83393.34,75673.27,122540.36,26428.615,51713.77,50929.01,50865.54,46972.438,36700.035
"1240_334.201_6.106",120555.016,122847.69,444616.8,118412.24,72860.36,129482.875,91289.82,90655.7,308154.84,90540.85,83807.77,96885.93
"782_334.201_5.495",673135.9,774654,719834.94,115895.98,97577.94,229276.06,766561.9,727507.6,677847.94,687407.06,614382.4,798213
"1007_334.201_5.823",550821.25,490192.22,555168.3,360131.8,740171.4,384107.03,426527.22,436899.97,326375.84,428076.7,537308.4,389085.53
"44_335.095_0.778",102266.5,84525.67,96000.67,140898.25,94525.16,77567.18,106868.33,77171.54,73911.93,71942.055,85530.945,76661.84
"415_335.145_4.204",32622.357,35025.56,34924.887,229195.48,215827.77,218326.2,0,0,0,0,0,0
"721_335.16_5.372",118815.09,81570.61,113073.984,538972.75,557231.6,467865.6,94265.61,92704.72,625307.56,96903.84,105257.39,89123.555
"900_335.16_5.683",147794.55,156342.22,600736.1,631364.1,601423.5,582975.9,107558.484,104605.97,623006.56,91843.12,103943.57,120025.69
"4148_335.185_10.647",689469.25,705343.9,127945.766,169224.23,169914.4,153887.44,107688.47,106188.17,768505.5,92179.984,110970.39,90738.55
"5825_335.22_12.346",135403.45,172227.97,165532.72,214978.5,175823.19,402705.62,129579.89,111156.37,111418.9,111451.71,115846.05,122712.9
"5935_335.22_12.407",39994.68,67097.82,60934.523,1065626.6,391475,188083.78,70136.94,45795.387,0,0,0,0
"5638_335.22_12.17",120325.98,57362.195,115681.74,222604.45,633475.44,616469.5,87379.01,92787.36,93270.86,63844.156,87244.95,99691.41
"5200_335.221_11.827",64745.867,76515.64,74303.99,484157.75,513073.3,688763.75,63233.375,51585.562,53492.375,53368.758,50679.047,51762.58
"4652_335.221_11.271",38210.305,38768.17,37487.22,42428.6,35895.207,46467.04,32444.096,28896.795,27156.516,27894.14,30773.434,27734.266
"6983_335.258_13.113",161796.34,171429.98,485941.16,101490.05,114218.78,48349.41,60932.883,56327.266,117558.5,112971.21,108867.02,116252.55
"7110_335.258_13.25",51754.734,50478.734,55214.23,95226.57,59560.707,60372.984,54604.15,49185.492,44419.63,48502.24,33610.938,56326.81
"5411_335.279_12.014",63364.887,62172.758,66738.195,70376,70336.41,78674.695,46596.02,52939.53,53583.09,49881.793,50744.586,50933.92
"193_336.096_0.987",0,2359.1265,0,95859.03,65484.125,38328.086,0,0,0,0,0,0
"28_336.096_0.757",0,5173.3677,4836.374,48548.79,42856.477,49337.656,0,0,0,0,0,0
"326_336.202_1.695",31625.88,36913.9,34677.637,28626.21,31845.36,31290.031,29592.95,39614.668,33422.703,69456.04,75571.92,41886.742
"432_336.203_4.367",76546.125,77942.17,42774.82,0,0,51037.203,36943.125,32542.445,37209.07,27010.041,21446.43,28065.64
"425_336.203_4.321",0,39669.086,75122.62,98562.02,101279.48,107364.78,30361.918,0,0,0,17081.191,0
"5466_336.216_12.063",69434.85,66403.94,73947.73,259650.58,240179.38,266438.88,11604.229,10533.958,7940.719,0,0,0
"2997_336.217_8.286",50173.336,52437.703,50272.98,126250.03,137202.8,122907.99,17430.912,8391.939,12801.533,6709.0825,2135.0654,2394.9111
"1334_336.217_6.175",550279.44,452746.44,477386.94,523342.66,591271.75,464655.06,466777.9,496302.44,442165.1,465310.38,452381.53,422226.84
"2916_336.217_8.141",63577.49,63884.45,71353.2,180673.62,218204,191126.56,19448.408,13856.935,9470.675,2766.562,2980.2866,1678.2363
"1626_336.217_6.453",221053.4,342553.16,318430.44,340834.97,505879.34,210973.67,329620.3,203852.08,232233.25,278635.7,194904.56,254946.14
"1213_336.217_6.075",233332.89,284671.5,190530.56,134952.62,150063.06,119363.695,231935.4,245954.02,181654.7,234941.97,247298.17,243863.25
"970_336.217_5.771",164895.75,152644.4,210614.88,107735.15,98583.375,99103.414,187021.94,235423.33,184621.33,288156.1,275095.66,256368.31
"6666_336.311_12.868",178805.61,173971.12,163668.61,165061.11,151847.7,155487.81,126241.46,134084.56,135211.44,117385.586,114198.91,119042.75
"5015_336.326_11.643",213442.75,124982.67,130117.66,728111.75,740895.2,435071.62,26176.72,26880.732,24853.645,0,0,0
"442_337.139_4.478",307855.9,381036.53,411177.56,366678.12,302923.56,292821.8,294252.53,315609.22,342264.72,283645.12,269511.2,301444.44
"718_337.14_5.377",159567.3,152251.45,1063964.9,1189675.2,1269136.4,1044069.3,117552.64,135398.22,139898.88,119687.24,147763.25,119162.21
"3780_337.163_10.065",143557.19,184878.5,154376.69,266232.16,201556.8,197757.56,121589.555,146234.11,155970.22,121002.46,134920.84,150891.06
"5014_337.199_11.64",456016.3,428039.44,458415.88,375071.7,413334.88,346030.53,339617.8,711101.9,718317.8,643040.4,332047.28,327618.6
"5330_337.199_11.947",751287.9,790078.9,802709.1,862985.56,742268.94,725615.9,649035.25,631901.06,511090.56,563363.2,634031.7,627700.06
"5156_337.199_11.766",345809.56,363180.44,310108.66,426034.12,397629.7,382741.78,283950.3,285025.53,284059.03,333638.4,219277.58,279830.6
"4925_337.199_11.587",530208.1,559758.25,504165.2,917405.06,1092123,346373.06,434599.62,303986.8,342207.75,178085.02,384898.88,282098.6
"4837_337.2_11.48",70923.75,79746.72,65914.88,79108.43,73725.336,92126.1,44745.375,59486.758,57766.297,60342.016,48330.383,97282.83
"4297_337.2_10.854",44990.953,70659.055,75110.57,34052.17,49489.785,72394.695,60058.2,58380.35,53651.27,64090.18,248927.58,238155.23
"4606_337.2_11.255",72547.94,71284.625,447220.6,29789.387,83675.445,86556.95,52149.438,73856.28,98523.195,77364.7,56693.6,89121.25
"4467_337.2_11.061",317611.66,79075.56,82733.58,85301.84,90155.19,98957.836,314155.44,346284.16,106547.08,321574.2,96564.08,93787.05
"6165_337.236_12.549",551155.4,407325.28,555002.5,6436317,6074206,6108918.5,182837.89,84336.42,182812.08,19835.434,17992.45,18512.902
"4869_337.237_11.545",7681.1235,24191.37,15701.539,27997.97,32775.492,42288.99,16415.5,19008.729,14233.293,19334.916,15531.562,12399.817
"5266_337.237_11.919",416413.06,205170.38,322011.6,355955.75,184655.47,329661.12,39396.137,53084.152,282553.66,28379.861,35802.43,31257.098
"6670_337.237_12.862",143467.8,123510.24,138695.25,279638.78,277992.97,327511.7,87062.37,88878.695,101713.914,77855.484,81257.74,71787.945
"7069_337.237_13.18",14737.93,14083.357,7953.4683,102816.17,72687.94,58414.527,0,3583.5752,5005.163,0,4063.0552,0
"6839_337.237_12.983",37744.695,13398.091,27391.055,252392.28,234277.73,246964.44,23332.451,19967.674,19195.041,0,13436.528,6449.874
"6699_337.274_12.897",267493.72,276338.34,245142.9,278069.44,226768.22,229626.05,162933.98,252596.08,254395.08,220677.94,224339.62,175310.27
"7244_337.274_13.419",74025.29,148342.98,107309.67,65313.08,118506.56,148503.48,44745.766,83414.734,79905.445,38738.695,76511.086,72628.32
"5370_337.274_11.99",20078.236,24270.857,20169.137,1597.1233,2103.2837,3406.5808,8306.622,12649.759,14759.498,13220.576,0,12050.91
"5253_337.274_11.89",0,3414.4805,3970.874,0,0,1484.6196,0,2044.8687,3543.0374,0,0,0
"350_338.181_2.132",40317.57,42806.29,39661.766,260427.45,260680.03,267255.1,36703.04,38338.32,38810.195,38252.15,39006.5,39709.125
"213_338.181_1.026",92711.64,133771.97,135233.5,128994.55,110041.46,82934.36,122470.86,78972.7,122259.66,124323.53,64100.453,67238.93
"277_338.181_1.263",262540.3,264566.47,275960.16,273954,123926.48,243083.25,106517.89,220508.39,230872.75,363985.66,354606.3,240008.58
"2995_338.214_8.279",54346.938,65552.875,60674.234,19097.975,23376.674,34491.297,54162.566,62199.98,62950.73,38242.605,51264.555,50082.383
"6823_338.305_12.991",16009.472,8866.9795,10915.073,0,0,0,0,0,0,0,0,0
"647_339.155_5.225",917389.94,1003387.06,976196.2,1341609.9,1300600.2,1307530.5,772649.06,760074.6,685777.3,121357.17,117614.625,721930.3
"468_339.155_4.603",100329,104926.14,108634.04,160730.31,212721.58,189201.97,83534.38,71629.24,73174.91,74417.22,73812.95,74675.08
"385_339.166_3.358",119505.42,122471.23,120239.29,64944.105,65769.664,74724.67,143856.67,144608.19,147377.4,149136.9,155351.33,154467.8
"413_339.166_4.196",47703.168,45175.44,43228.48,22419.281,24779.049,28777.566,60657.414,61369.87,56836.53,64829.523,60126.9,60676.68
"1093_339.192_5.937",1161959.2,1105452,1044166.25,981999.7,1257132.1,1085228.6,726992.7,923710.75,788027,707836.6,707091.75,666522.7
"5212_339.216_11.857",195542.88,213221.27,188738.73,663549.4,281028.56,277216.94,152959.9,159703.27,154138.81,137733.17,130763.63,137854.39
"6046_339.252_12.505",268581.75,287362.34,254587.16,740103.6,709354.75,692706.94,232976.06,192948.89,156680.5,38759.52,20019.3,156662.02
"6460_339.253_12.748",83258.664,74423.55,76790.164,151967,136898,141793.86,62221.77,105918.78,92571.57,79651.37,57497.777,89320.96
"6961_339.253_13.101",94760.25,91699.99,83447.79,295954.22,412417.8,269017.22,57101.285,60709.906,54040.15,51477.133,56084.05,47814.043
"6797_339.253_12.966",123827.07,108116.1,101585.11,564900.1,296933.22,565564,115759.11,54923.297,65768.2,107494.31,52125.195,61738.156
"7309_339.253_13.523",13683.049,14252.211,15418.94,709753,769362,722904.4,0,0,0,0,0,0
"5262_339.253_11.918",21126.99,19761.078,23151.494,181344.27,195251.36,196549.28,12257.349,15048.756,10549.973,13976.893,13793.391,14748.441
"2013_339.264_6.896",48929.996,61132.984,57993.773,49510.34,51175.145,51648.082,44399.133,38302.312,45745.12,31965.662,38721.766,40112.082
"7619_339.289_15.102",0,0,0,0,0,0,0,0,0,0,102887.016,0
"6274_339.29_12.617",113472.72,136821.67,110226.6,14890.408,13689.146,5331.1797,7846.3945,32387.66,13138.277,0,0,7098.709
"6033_339.29_12.485",86857.69,85568.25,71996.19,8329.374,18896.46,8125.5186,28543.902,30784.959,26095.254,16295.865,8979.99,12751.34
"5165_339.29_11.788",10522.145,6424.8174,7395.662,0,0,0,0,0,0,0,0,0
"7681_339.29_15.786",2516.3438,0,0,0,0,0,0,0,0,0,0,0
"1389_340.161_6.234",65504.633,54298.227,58897.277,124338.88,81641.87,86748.984,51990.652,53698.08,41296.883,37397.836,27518.295,47740.62
"2047_340.176_6.943",1668068.4,1738330.8,1688995.8,1012007.25,978614.06,958697.56,1200574,1113801.4,1126702.9,1079968.2,1042964.25,1042375.06
"1457_340.176_6.308",380242.94,266205.94,290123.9,260060.92,289046.6,361434.03,269930.7,277193.78,274042.44,264084.1,280446.4,203768.5
"1204_340.176_6.069",222688.9,199387.06,236929.75,395057.5,366546.47,289524.12,163015.34,201869.64,178275.9,184325.88,172351.33,168050.7
"1666_340.176_6.497",513857.84,618254.2,507548.47,408606.56,417355.25,368402.25,527869.4,385417,423087.6,521781.03,390120.5,409949.66
"1572_340.176_6.411",498012.78,503589.97,505252.5,265699.78,273819.5,297769.75,400088.53,414178.06,408749.66,411301.8,424963.7,453485.94
"956_340.176_5.752",83823.36,198331.55,83457.95,97529.09,114537.37,272250.78,66795.62,54817.293,58863.95,58008.145,60805.02,70376.625
"563_340.212_5.007",205218.52,160004.16,105389.03,134235.47,172531.2,110083.07,94662.695,108986.96,83974.64,76004.24,82117.76,62687.176
"639_340.212_5.194",90328.234,110780.62,82474.22,43719.508,49065.844,49144.12,118049.73,81989.55,93108.7,102844.02,99603.05,102190.72
"1509_340.212_6.354",348090.2,91845.19,439093.38,209234.48,119169.51,250535.31,57296.047,57215.32,71764.87,107406.71,73841.945,45913.906
"1276_340.26_6.138",138084.44,153008.67,150365.4,109901.414,116125.11,125236.484,118701.35,126695.625,126711.63,120264.375,138894.7,135925.38
"758_340.26_5.469",2431108.5,2575902.8,2424447.2,1929881.2,1983939.9,2011588.6,2318111.5,2234048,2375432.8,2298919.8,2317440.8,2374930.2
"35_341.052_0.752",142834.39,140169.28,129027.664,591688.06,605324.7,733944.9,32020.242,28316.865,41431.137,0,6298.602,2790.0718
"173_341.052_0.841",127026.16,107695.84,65053.67,844013.7,817769.1,521393.9,16048.702,15561.881,14225.567,0,0,0
"2008_341.159_6.89",8274.088,31754.82,9622.936,26649.969,6718.8877,0,27743.45,13141.244,22410.81,27545.871,11105.512,25329.336
"526_341.171_4.903",128343.47,155933.56,206835.5,293698.8,75254.375,119432.07,138735.78,225610.58,135164.38,271457.3,158102.4,118366.17
"6659_341.267_12.867",1107769.1,1144843,1179227.9,1133204.6,1287347,1230293.1,1049197.8,934610.8,973315,965910.7,900121.6,947078.75
"6800_341.268_12.967",99160.07,16074.225,20696.754,823559.7,305293.22,637731.06,0,23142.486,0,0,0,0
"1053_342.167_5.883",146041.33,129781.11,138555.58,61199.89,48733.312,58130.83,96989.67,89454,84053.88,82661.71,92809.555,99528.28
"4893_342.227_11.563",61703.94,61760.156,59694.49,55459.035,55559.715,65001.234,45857.395,49239.35,42778.58,46914.242,48141.082,49115.19
"3963_342.264_10.442",84463.95,84541.414,87665.79,391992.66,379380.28,369722.03,16058.099,15359.11,17118.441,0,0,2012.3325
"3035_342.264_8.342",43522.742,31427.102,54061.504,222507.4,202922.98,216113.17,15297.216,12233.309,16827.469,11477.1,14709.648,13649.249
"3708_342.264_9.899",57052.75,31179.773,22104.59,222556.44,215026.36,236943.9,2026.9899,2236.7031,1787.9487,0,0,0
"4581_342.337_11.207",39762.586,49234.043,43198.492,44992.207,42248.246,47605.766,24752.277,27841.396,28388.26,27896.637,30191.734,33514.62
"234_343.15_1.04",43175.348,36934.125,42998.62,42130.484,36950.53,37158.176,36683.23,40381.18,30531.807,41576.11,30468.492,29618.426
"272_343.15_1.21",595700.1,882824.7,899081.1,1206830.4,1201571.6,1094767.9,705963.6,680162.75,626480.4,661126.5,621501.44,617581.4
